kd_kementerian;kementerian;kd_program;program;kd_kegiatan;Kegiatan;kd_output;output;kd_nawacita;nawacita;Tematik;Janpres;kd_PN;PN;kd_PP;PP;kd_KP;KP;kd_PPN;PPN;kd_prov;provinsi;kd_kota;Kota; Anggaran 
23;KEMENTERIAN PENDIDIKAN DAN KEBUDAYAAN;6;Program Pendidikan Dasar dan Menengah;2000;Pembinaan Sekolah Menengah Pertama;1;Siswa Yang Mendapatkan Program Indonesia Pintar;9;Memperteguh Kebhinekaan dan Memperkuat Restorasi Sosial;5;53;57;Penanggulangan Kemiskinan;30;Jaminan dan Bantuan Sosial Tepat Sasaran;96;Peningkatan Efektifitas Bantuan Pendidikan bagi Anak Usia Sekolah;138;Bantuan pendidikan untuk siswa SD/MI, SMP/MTs, SMA/MA, SMK melalui KIP;17;Provinsi Sulawesi Utara;1705;Kab. Kepulauan Talaud;1.457.033
23;KEMENTERIAN PENDIDIKAN DAN KEBUDAYAAN;12;Program Pelestarian Budaya;5179;Pelestarian Nilai Budaya;4;Event Internalisasi Nilai Budaya;9;Memperteguh Kebhinekaan dan Memperkuat Restorasi Sosial;5;0;54;Pengembangan Dunia Usaha dan Pariwisata;32;Pengembangan 3 Kawasan Pariwisata (dari 10);167;Dukungan pengembangan destinasi prioritas;464;Peningkatan citra pariwisata Indonesia di luar dan dalam negeri (branding);33;Provinsi Papua Barat;3300;Provinsi Papua Barat;1.458.633
23;KEMENTERIAN PENDIDIKAN DAN KEBUDAYAAN;6;Program Pendidikan Dasar dan Menengah;2000;Pembinaan Sekolah Menengah Pertama;1;Siswa Yang Mendapatkan Program Indonesia Pintar;9;Memperteguh Kebhinekaan dan Memperkuat Restorasi Sosial;5;53;57;Penanggulangan Kemiskinan;30;Jaminan dan Bantuan Sosial Tepat Sasaran;96;Peningkatan Efektifitas Bantuan Pendidikan bagi Anak Usia Sekolah;138;Bantuan pendidikan untuk siswa SD/MI, SMP/MTs, SMA/MA, SMK melalui KIP;14;Provinsi Kalimantan Tengah;1404;Kab. Kotawaringin Timur;1.462.230
23;KEMENTERIAN PENDIDIKAN DAN KEBUDAYAAN;13;Program Guru dan Tenaga Kependidikan;5636;Pembinaan Guru dan Tenaga Kependidikan Paud dan Dikmas;1;Guru TK/TKLB Non-PNS yang Menerima Tunjangan Profesi;9;Memperteguh Kebhinekaan dan Memperkuat Restorasi Sosial;5;0;51;Pendidikan;36;Peningkatan Kualitas Guru;217;PENINGKATAN KESEJAHTERAAN GURU;609;Proyek Penyediaan Tunjangan Guru;15;Provinsi Kalimantan Selatan;1503;Kab. Tapin;1.469.487
23;KEMENTERIAN PENDIDIKAN DAN KEBUDAYAAN;12;Program Pelestarian Budaya;5179;Pelestarian Nilai Budaya;4;Event Internalisasi Nilai Budaya;9;Memperteguh Kebhinekaan dan Memperkuat Restorasi Sosial;5;0;54;Pengembangan Dunia Usaha dan Pariwisata;32;Pengembangan 3 Kawasan Pariwisata (dari 10);167;Dukungan pengembangan destinasi prioritas;464;Peningkatan citra pariwisata Indonesia di luar dan dalam negeri (branding);12;Provinsi Lampung;1200;Provinsi Lampung;1.471.301
23;KEMENTERIAN PENDIDIKAN DAN KEBUDAYAAN;13;Program Guru dan Tenaga Kependidikan;5636;Pembinaan Guru dan Tenaga Kependidikan Paud dan Dikmas;1;Guru TK/TKLB Non-PNS yang Menerima Tunjangan Profesi;9;Memperteguh Kebhinekaan dan Memperkuat Restorasi Sosial;5;0;51;Pendidikan;36;Peningkatan Kualitas Guru;217;PENINGKATAN KESEJAHTERAAN GURU;609;Proyek Penyediaan Tunjangan Guru;7;Provinsi Sumatera Utara;755;Kota Tanjungbalai;1.475.303
23;KEMENTERIAN PENDIDIKAN DAN KEBUDAYAAN;6;Program Pendidikan Dasar dan Menengah;2000;Pembinaan Sekolah Menengah Pertama;1;Siswa Yang Mendapatkan Program Indonesia Pintar;9;Memperteguh Kebhinekaan dan Memperkuat Restorasi Sosial;5;53;57;Penanggulangan Kemiskinan;30;Jaminan dan Bantuan Sosial Tepat Sasaran;96;Peningkatan Efektifitas Bantuan Pendidikan bagi Anak Usia Sekolah;138;Bantuan pendidikan untuk siswa SD/MI, SMP/MTs, SMA/MA, SMK melalui KIP;25;Provinsi Papua;2518;Kab. Tolikara;1.483.309
23;KEMENTERIAN PENDIDIKAN DAN KEBUDAYAAN;6;Program Pendidikan Dasar dan Menengah;2000;Pembinaan Sekolah Menengah Pertama;1;Siswa Yang Mendapatkan Program Indonesia Pintar;9;Memperteguh Kebhinekaan dan Memperkuat Restorasi Sosial;5;53;57;Penanggulangan Kemiskinan;30;Jaminan dan Bantuan Sosial Tepat Sasaran;96;Peningkatan Efektifitas Bantuan Pendidikan bagi Anak Usia Sekolah;138;Bantuan pendidikan untuk siswa SD/MI, SMP/MTs, SMA/MA, SMK melalui KIP;19;Provinsi Sulawesi Selatan;1919;Kab. Soppeng;1.485.619
23;KEMENTERIAN PENDIDIKAN DAN KEBUDAYAAN;6;Program Pendidikan Dasar dan Menengah;2000;Pembinaan Sekolah Menengah Pertama;1;Siswa Yang Mendapatkan Program Indonesia Pintar;9;Memperteguh Kebhinekaan dan Memperkuat Restorasi Sosial;5;53;57;Penanggulangan Kemiskinan;30;Jaminan dan Bantuan Sosial Tepat Sasaran;96;Peningkatan Efektifitas Bantuan Pendidikan bagi Anak Usia Sekolah;138;Bantuan pendidikan untuk siswa SD/MI, SMP/MTs, SMA/MA, SMK melalui KIP;6;Provinsi Aceh;653;Kota Langsa;1.492.549
23;KEMENTERIAN PENDIDIKAN DAN KEBUDAYAAN;6;Program Pendidikan Dasar dan Menengah;2000;Pembinaan Sekolah Menengah Pertama;1;Siswa Yang Mendapatkan Program Indonesia Pintar;9;Memperteguh Kebhinekaan dan Memperkuat Restorasi Sosial;5;53;57;Penanggulangan Kemiskinan;30;Jaminan dan Bantuan Sosial Tepat Sasaran;96;Peningkatan Efektifitas Bantuan Pendidikan bagi Anak Usia Sekolah;138;Bantuan pendidikan untuk siswa SD/MI, SMP/MTs, SMA/MA, SMK melalui KIP;6;Provinsi Aceh;656;Kota Sumbulussalam;1.493.415
23;KEMENTERIAN PENDIDIKAN DAN KEBUDAYAAN;13;Program Guru dan Tenaga Kependidikan;5636;Pembinaan Guru dan Tenaga Kependidikan Paud dan Dikmas;1;Guru TK/TKLB Non-PNS yang Menerima Tunjangan Profesi;9;Memperteguh Kebhinekaan dan Memperkuat Restorasi Sosial;5;0;51;Pendidikan;36;Peningkatan Kualitas Guru;217;PENINGKATAN KESEJAHTERAAN GURU;609;Proyek Penyediaan Tunjangan Guru;14;Provinsi Kalimantan Tengah;1413;Kab. Barito Timur;1.498.100
23;KEMENTERIAN PENDIDIKAN DAN KEBUDAYAAN;6;Program Pendidikan Dasar dan Menengah;2000;Pembinaan Sekolah Menengah Pertama;1;Siswa Yang Mendapatkan Program Indonesia Pintar;9;Memperteguh Kebhinekaan dan Memperkuat Restorasi Sosial;5;53;57;Penanggulangan Kemiskinan;30;Jaminan dan Bantuan Sosial Tepat Sasaran;96;Peningkatan Efektifitas Bantuan Pendidikan bagi Anak Usia Sekolah;138;Bantuan pendidikan untuk siswa SD/MI, SMP/MTs, SMA/MA, SMK melalui KIP;5;Provinsi Jawa Timur;558;Kota Madiun;1.499.768
23;KEMENTERIAN PENDIDIKAN DAN KEBUDAYAAN;6;Program Pendidikan Dasar dan Menengah;2000;Pembinaan Sekolah Menengah Pertama;1;Siswa Yang Mendapatkan Program Indonesia Pintar;9;Memperteguh Kebhinekaan dan Memperkuat Restorasi Sosial;5;53;57;Penanggulangan Kemiskinan;30;Jaminan dan Bantuan Sosial Tepat Sasaran;96;Peningkatan Efektifitas Bantuan Pendidikan bagi Anak Usia Sekolah;138;Bantuan pendidikan untuk siswa SD/MI, SMP/MTs, SMA/MA, SMK melalui KIP;19;Provinsi Sulawesi Selatan;1953;Kota Palopo;1.500.634
23;KEMENTERIAN PENDIDIKAN DAN KEBUDAYAAN;6;Program Pendidikan Dasar dan Menengah;2000;Pembinaan Sekolah Menengah Pertama;1;Siswa Yang Mendapatkan Program Indonesia Pintar;9;Memperteguh Kebhinekaan dan Memperkuat Restorasi Sosial;5;53;57;Penanggulangan Kemiskinan;30;Jaminan dan Bantuan Sosial Tepat Sasaran;96;Peningkatan Efektifitas Bantuan Pendidikan bagi Anak Usia Sekolah;138;Bantuan pendidikan untuk siswa SD/MI, SMP/MTs, SMA/MA, SMK melalui KIP;18;Provinsi Sulawesi Tengah;1803;Kab. Toli-Toli;1.500.923
23;KEMENTERIAN PENDIDIKAN DAN KEBUDAYAAN;13;Program Guru dan Tenaga Kependidikan;5637;Pembinaan Guru Pendidikan Dasar;1;Guru Dikdas Non-PNS yang Menerima Tunjangan Profesi;9;Memperteguh Kebhinekaan dan Memperkuat Restorasi Sosial;5;0;51;Pendidikan;36;Peningkatan Kualitas Guru;217;PENINGKATAN KESEJAHTERAAN GURU;609;Proyek Penyediaan Tunjangan Guru;8;Provinsi Sumatera Barat;809;Kab. Kepulauan Mentawai;1.502.814
23;KEMENTERIAN PENDIDIKAN DAN KEBUDAYAAN;13;Program Guru dan Tenaga Kependidikan;5636;Pembinaan Guru dan Tenaga Kependidikan Paud dan Dikmas;1;Guru TK/TKLB Non-PNS yang Menerima Tunjangan Profesi;9;Memperteguh Kebhinekaan dan Memperkuat Restorasi Sosial;5;0;51;Pendidikan;36;Peningkatan Kualitas Guru;217;PENINGKATAN KESEJAHTERAAN GURU;609;Proyek Penyediaan Tunjangan Guru;6;Provinsi Aceh;656;Kota Sumbulussalam;1.508.841
23;KEMENTERIAN PENDIDIKAN DAN KEBUDAYAAN;6;Program Pendidikan Dasar dan Menengah;5626;Pembinaan Pendidikan Khusus dan Layanan Khusus;16;Siswa yang mengikuti lomba, festival, dan olimpiade;9;Memperteguh Kebhinekaan dan Memperkuat Restorasi Sosial;5;0;51;Pendidikan;35;Pendidikan Vokasi;208;PENINGKATAN KUALITAS PEMBELAJARAN PENDIDIKAN VOKASI;596;Proyek Peningkatan Penilaian Kompetensi Lulusan Pendidikan Vokasi;14;Provinsi Kalimantan Tengah;1400;Provinsi Kalimantan Tengah;1.513.243
23;KEMENTERIAN PENDIDIKAN DAN KEBUDAYAAN;6;Program Pendidikan Dasar dan Menengah;2000;Pembinaan Sekolah Menengah Pertama;1;Siswa Yang Mendapatkan Program Indonesia Pintar;9;Memperteguh Kebhinekaan dan Memperkuat Restorasi Sosial;5;53;57;Penanggulangan Kemiskinan;30;Jaminan dan Bantuan Sosial Tepat Sasaran;96;Peningkatan Efektifitas Bantuan Pendidikan bagi Anak Usia Sekolah;138;Bantuan pendidikan untuk siswa SD/MI, SMP/MTs, SMA/MA, SMK melalui KIP;21;Provinsi Maluku;2102;Kab. Maluku Tenggara;1.515.071
23;KEMENTERIAN PENDIDIKAN DAN KEBUDAYAAN;6;Program Pendidikan Dasar dan Menengah;2000;Pembinaan Sekolah Menengah Pertama;1;Siswa Yang Mendapatkan Program Indonesia Pintar;9;Memperteguh Kebhinekaan dan Memperkuat Restorasi Sosial;5;53;57;Penanggulangan Kemiskinan;30;Jaminan dan Bantuan Sosial Tepat Sasaran;96;Peningkatan Efektifitas Bantuan Pendidikan bagi Anak Usia Sekolah;138;Bantuan pendidikan untuk siswa SD/MI, SMP/MTs, SMA/MA, SMK melalui KIP;9;Provinsi Riau;953;Kota Dumai;1.515.938
23;KEMENTERIAN PENDIDIKAN DAN KEBUDAYAAN;13;Program Guru dan Tenaga Kependidikan;5636;Pembinaan Guru dan Tenaga Kependidikan Paud dan Dikmas;1;Guru TK/TKLB Non-PNS yang Menerima Tunjangan Profesi;9;Memperteguh Kebhinekaan dan Memperkuat Restorasi Sosial;5;0;51;Pendidikan;36;Peningkatan Kualitas Guru;217;PENINGKATAN KESEJAHTERAAN GURU;609;Proyek Penyediaan Tunjangan Guru;18;Provinsi Sulawesi Tengah;1812;Kab. Sigi;1.519.989
23;KEMENTERIAN PENDIDIKAN DAN KEBUDAYAAN;13;Program Guru dan Tenaga Kependidikan;5636;Pembinaan Guru dan Tenaga Kependidikan Paud dan Dikmas;1;Guru TK/TKLB Non-PNS yang Menerima Tunjangan Profesi;9;Memperteguh Kebhinekaan dan Memperkuat Restorasi Sosial;5;0;51;Pendidikan;36;Peningkatan Kualitas Guru;217;PENINGKATAN KESEJAHTERAAN GURU;609;Proyek Penyediaan Tunjangan Guru;16;Provinsi Kalimantan Timur;1607;Kab. Kutai Barat;1.522.439
23;KEMENTERIAN PENDIDIKAN DAN KEBUDAYAAN;12;Program Pelestarian Budaya;5183;Pembinaan Kesenian;11;Siswa yang mendapatkan Pembelajaran  Kesenian;9;Memperteguh Kebhinekaan dan Memperkuat Restorasi Sosial;5;0;54;Pengembangan Dunia Usaha dan Pariwisata;32;Pengembangan 3 Kawasan Pariwisata (dari 10);167;Dukungan pengembangan destinasi prioritas;464;Peningkatan citra pariwisata Indonesia di luar dan dalam negeri (branding);25;Provinsi Papua;2500;Provinsi Papua;1.526.176
23;KEMENTERIAN PENDIDIKAN DAN KEBUDAYAAN;13;Program Guru dan Tenaga Kependidikan;5636;Pembinaan Guru dan Tenaga Kependidikan Paud dan Dikmas;1;Guru TK/TKLB Non-PNS yang Menerima Tunjangan Profesi;9;Memperteguh Kebhinekaan dan Memperkuat Restorasi Sosial;5;0;51;Pendidikan;36;Peningkatan Kualitas Guru;217;PENINGKATAN KESEJAHTERAAN GURU;609;Proyek Penyediaan Tunjangan Guru;14;Provinsi Kalimantan Tengah;1410;Kab. Gunung Mas;1.532.927
23;KEMENTERIAN PENDIDIKAN DAN KEBUDAYAAN;13;Program Guru dan Tenaga Kependidikan;5636;Pembinaan Guru dan Tenaga Kependidikan Paud dan Dikmas;1;Guru TK/TKLB Non-PNS yang Menerima Tunjangan Profesi;9;Memperteguh Kebhinekaan dan Memperkuat Restorasi Sosial;5;0;51;Pendidikan;36;Peningkatan Kualitas Guru;217;PENINGKATAN KESEJAHTERAAN GURU;609;Proyek Penyediaan Tunjangan Guru;18;Provinsi Sulawesi Tengah;1814;Kab. Morowali Utara;1.542.003
23;KEMENTERIAN PENDIDIKAN DAN KEBUDAYAAN;6;Program Pendidikan Dasar dan Menengah;2000;Pembinaan Sekolah Menengah Pertama;1;Siswa Yang Mendapatkan Program Indonesia Pintar;9;Memperteguh Kebhinekaan dan Memperkuat Restorasi Sosial;5;53;57;Penanggulangan Kemiskinan;30;Jaminan dan Bantuan Sosial Tepat Sasaran;96;Peningkatan Efektifitas Bantuan Pendidikan bagi Anak Usia Sekolah;138;Bantuan pendidikan untuk siswa SD/MI, SMP/MTs, SMA/MA, SMK melalui KIP;13;Provinsi Kalimantan Barat;1304;Kab. Mempawah;1.548.566
23;KEMENTERIAN PENDIDIKAN DAN KEBUDAYAAN;6;Program Pendidikan Dasar dan Menengah;2000;Pembinaan Sekolah Menengah Pertama;1;Siswa Yang Mendapatkan Program Indonesia Pintar;9;Memperteguh Kebhinekaan dan Memperkuat Restorasi Sosial;5;53;57;Penanggulangan Kemiskinan;30;Jaminan dan Bantuan Sosial Tepat Sasaran;96;Peningkatan Efektifitas Bantuan Pendidikan bagi Anak Usia Sekolah;138;Bantuan pendidikan untuk siswa SD/MI, SMP/MTs, SMA/MA, SMK melalui KIP;6;Provinsi Aceh;607;Kab. Aceh Tengah;1.549.721
23;KEMENTERIAN PENDIDIKAN DAN KEBUDAYAAN;6;Program Pendidikan Dasar dan Menengah;2000;Pembinaan Sekolah Menengah Pertama;1;Siswa Yang Mendapatkan Program Indonesia Pintar;9;Memperteguh Kebhinekaan dan Memperkuat Restorasi Sosial;5;53;57;Penanggulangan Kemiskinan;30;Jaminan dan Bantuan Sosial Tepat Sasaran;96;Peningkatan Efektifitas Bantuan Pendidikan bagi Anak Usia Sekolah;138;Bantuan pendidikan untuk siswa SD/MI, SMP/MTs, SMA/MA, SMK melalui KIP;26;Provinsi Bengkulu;2601;Kab. Bengkulu Utara;1.554.053
23;KEMENTERIAN PENDIDIKAN DAN KEBUDAYAAN;6;Program Pendidikan Dasar dan Menengah;2000;Pembinaan Sekolah Menengah Pertama;1;Siswa Yang Mendapatkan Program Indonesia Pintar;9;Memperteguh Kebhinekaan dan Memperkuat Restorasi Sosial;5;53;57;Penanggulangan Kemiskinan;30;Jaminan dan Bantuan Sosial Tepat Sasaran;96;Peningkatan Efektifitas Bantuan Pendidikan bagi Anak Usia Sekolah;138;Bantuan pendidikan untuk siswa SD/MI, SMP/MTs, SMA/MA, SMK melalui KIP;13;Provinsi Kalimantan Barat;1307;Kab. Bengkayang;1.555.496
23;KEMENTERIAN PENDIDIKAN DAN KEBUDAYAAN;13;Program Guru dan Tenaga Kependidikan;5636;Pembinaan Guru dan Tenaga Kependidikan Paud dan Dikmas;1;Guru TK/TKLB Non-PNS yang Menerima Tunjangan Profesi;9;Memperteguh Kebhinekaan dan Memperkuat Restorasi Sosial;5;0;51;Pendidikan;36;Peningkatan Kualitas Guru;217;PENINGKATAN KESEJAHTERAAN GURU;609;Proyek Penyediaan Tunjangan Guru;20;Provinsi Sulawesi Tenggara;2052;Kota Bau-Bau;1.557.473
23;KEMENTERIAN PENDIDIKAN DAN KEBUDAYAAN;6;Program Pendidikan Dasar dan Menengah;2000;Pembinaan Sekolah Menengah Pertama;1;Siswa Yang Mendapatkan Program Indonesia Pintar;9;Memperteguh Kebhinekaan dan Memperkuat Restorasi Sosial;5;53;57;Penanggulangan Kemiskinan;30;Jaminan dan Bantuan Sosial Tepat Sasaran;96;Peningkatan Efektifitas Bantuan Pendidikan bagi Anak Usia Sekolah;138;Bantuan pendidikan untuk siswa SD/MI, SMP/MTs, SMA/MA, SMK melalui KIP;20;Provinsi Sulawesi Tenggara;2008;Kab. Kolaka Utara;1.558.961
23;KEMENTERIAN PENDIDIKAN DAN KEBUDAYAAN;6;Program Pendidikan Dasar dan Menengah;2000;Pembinaan Sekolah Menengah Pertama;1;Siswa Yang Mendapatkan Program Indonesia Pintar;9;Memperteguh Kebhinekaan dan Memperkuat Restorasi Sosial;5;53;57;Penanggulangan Kemiskinan;30;Jaminan dan Bantuan Sosial Tepat Sasaran;96;Peningkatan Efektifitas Bantuan Pendidikan bagi Anak Usia Sekolah;138;Bantuan pendidikan untuk siswa SD/MI, SMP/MTs, SMA/MA, SMK melalui KIP;15;Provinsi Kalimantan Selatan;1509;Kab. Hulu Sungai Utara;1.560.405
23;KEMENTERIAN PENDIDIKAN DAN KEBUDAYAAN;13;Program Guru dan Tenaga Kependidikan;5636;Pembinaan Guru dan Tenaga Kependidikan Paud dan Dikmas;1;Guru TK/TKLB Non-PNS yang Menerima Tunjangan Profesi;9;Memperteguh Kebhinekaan dan Memperkuat Restorasi Sosial;5;0;51;Pendidikan;36;Peningkatan Kualitas Guru;217;PENINGKATAN KESEJAHTERAAN GURU;609;Proyek Penyediaan Tunjangan Guru;31;Provinsi Gorontalo;3151;Kota Gorontalo;1.562.469
23;KEMENTERIAN PENDIDIKAN DAN KEBUDAYAAN;6;Program Pendidikan Dasar dan Menengah;2000;Pembinaan Sekolah Menengah Pertama;1;Siswa Yang Mendapatkan Program Indonesia Pintar;9;Memperteguh Kebhinekaan dan Memperkuat Restorasi Sosial;5;53;57;Penanggulangan Kemiskinan;30;Jaminan dan Bantuan Sosial Tepat Sasaran;96;Peningkatan Efektifitas Bantuan Pendidikan bagi Anak Usia Sekolah;138;Bantuan pendidikan untuk siswa SD/MI, SMP/MTs, SMA/MA, SMK melalui KIP;20;Provinsi Sulawesi Tenggara;2055;Kab. Buton Tengah;1.564.736
23;KEMENTERIAN PENDIDIKAN DAN KEBUDAYAAN;6;Program Pendidikan Dasar dan Menengah;2000;Pembinaan Sekolah Menengah Pertama;1;Siswa Yang Mendapatkan Program Indonesia Pintar;9;Memperteguh Kebhinekaan dan Memperkuat Restorasi Sosial;5;53;57;Penanggulangan Kemiskinan;30;Jaminan dan Bantuan Sosial Tepat Sasaran;96;Peningkatan Efektifitas Bantuan Pendidikan bagi Anak Usia Sekolah;138;Bantuan pendidikan untuk siswa SD/MI, SMP/MTs, SMA/MA, SMK melalui KIP;6;Provinsi Aceh;615;Kab. Nagan Raya;1.565.314
23;KEMENTERIAN PENDIDIKAN DAN KEBUDAYAAN;13;Program Guru dan Tenaga Kependidikan;5636;Pembinaan Guru dan Tenaga Kependidikan Paud dan Dikmas;1;Guru TK/TKLB Non-PNS yang Menerima Tunjangan Profesi;9;Memperteguh Kebhinekaan dan Memperkuat Restorasi Sosial;5;0;51;Pendidikan;36;Peningkatan Kualitas Guru;217;PENINGKATAN KESEJAHTERAAN GURU;609;Proyek Penyediaan Tunjangan Guru;12;Provinsi Lampung;1211;Kab. Mesuji;1.572.352
23;KEMENTERIAN PENDIDIKAN DAN KEBUDAYAAN;6;Program Pendidikan Dasar dan Menengah;2000;Pembinaan Sekolah Menengah Pertama;1;Siswa Yang Mendapatkan Program Indonesia Pintar;9;Memperteguh Kebhinekaan dan Memperkuat Restorasi Sosial;5;53;57;Penanggulangan Kemiskinan;30;Jaminan dan Bantuan Sosial Tepat Sasaran;96;Peningkatan Efektifitas Bantuan Pendidikan bagi Anak Usia Sekolah;138;Bantuan pendidikan untuk siswa SD/MI, SMP/MTs, SMA/MA, SMK melalui KIP;32;Provinsi Kepulauan Riau;3202;Kab. Karimun;1.576.286
23;KEMENTERIAN PENDIDIKAN DAN KEBUDAYAAN;6;Program Pendidikan Dasar dan Menengah;2000;Pembinaan Sekolah Menengah Pertama;1;Siswa Yang Mendapatkan Program Indonesia Pintar;9;Memperteguh Kebhinekaan dan Memperkuat Restorasi Sosial;5;53;57;Penanggulangan Kemiskinan;30;Jaminan dan Bantuan Sosial Tepat Sasaran;96;Peningkatan Efektifitas Bantuan Pendidikan bagi Anak Usia Sekolah;138;Bantuan pendidikan untuk siswa SD/MI, SMP/MTs, SMA/MA, SMK melalui KIP;14;Provinsi Kalimantan Tengah;1411;Kab. Pulang Pisau;1.579.463
23;KEMENTERIAN PENDIDIKAN DAN KEBUDAYAAN;6;Program Pendidikan Dasar dan Menengah;2000;Pembinaan Sekolah Menengah Pertama;1;Siswa Yang Mendapatkan Program Indonesia Pintar;9;Memperteguh Kebhinekaan dan Memperkuat Restorasi Sosial;5;53;57;Penanggulangan Kemiskinan;30;Jaminan dan Bantuan Sosial Tepat Sasaran;96;Peningkatan Efektifitas Bantuan Pendidikan bagi Anak Usia Sekolah;138;Bantuan pendidikan untuk siswa SD/MI, SMP/MTs, SMA/MA, SMK melalui KIP;18;Provinsi Sulawesi Tengah;1807;Kab. Banggai Kepulauan;1.582.928
23;KEMENTERIAN PENDIDIKAN DAN KEBUDAYAAN;6;Program Pendidikan Dasar dan Menengah;2000;Pembinaan Sekolah Menengah Pertama;1;Siswa Yang Mendapatkan Program Indonesia Pintar;9;Memperteguh Kebhinekaan dan Memperkuat Restorasi Sosial;5;53;57;Penanggulangan Kemiskinan;30;Jaminan dan Bantuan Sosial Tepat Sasaran;96;Peningkatan Efektifitas Bantuan Pendidikan bagi Anak Usia Sekolah;138;Bantuan pendidikan untuk siswa SD/MI, SMP/MTs, SMA/MA, SMK melalui KIP;6;Provinsi Aceh;612;Kab. Aceh Barat Daya;1.595.633
23;KEMENTERIAN PENDIDIKAN DAN KEBUDAYAAN;13;Program Guru dan Tenaga Kependidikan;5636;Pembinaan Guru dan Tenaga Kependidikan Paud dan Dikmas;1;Guru TK/TKLB Non-PNS yang Menerima Tunjangan Profesi;9;Memperteguh Kebhinekaan dan Memperkuat Restorasi Sosial;5;0;51;Pendidikan;36;Peningkatan Kualitas Guru;217;PENINGKATAN KESEJAHTERAAN GURU;609;Proyek Penyediaan Tunjangan Guru;19;Provinsi Sulawesi Selatan;1913;Kab. Jeneponto;1.597.403
23;KEMENTERIAN PENDIDIKAN DAN KEBUDAYAAN;6;Program Pendidikan Dasar dan Menengah;2000;Pembinaan Sekolah Menengah Pertama;1;Siswa Yang Mendapatkan Program Indonesia Pintar;9;Memperteguh Kebhinekaan dan Memperkuat Restorasi Sosial;5;53;57;Penanggulangan Kemiskinan;30;Jaminan dan Bantuan Sosial Tepat Sasaran;96;Peningkatan Efektifitas Bantuan Pendidikan bagi Anak Usia Sekolah;138;Bantuan pendidikan untuk siswa SD/MI, SMP/MTs, SMA/MA, SMK melalui KIP;19;Provinsi Sulawesi Selatan;1917;Kab. Sidenreng Rappang;1.604.006
23;KEMENTERIAN PENDIDIKAN DAN KEBUDAYAAN;6;Program Pendidikan Dasar dan Menengah;2000;Pembinaan Sekolah Menengah Pertama;1;Siswa Yang Mendapatkan Program Indonesia Pintar;9;Memperteguh Kebhinekaan dan Memperkuat Restorasi Sosial;5;53;57;Penanggulangan Kemiskinan;30;Jaminan dan Bantuan Sosial Tepat Sasaran;96;Peningkatan Efektifitas Bantuan Pendidikan bagi Anak Usia Sekolah;138;Bantuan pendidikan untuk siswa SD/MI, SMP/MTs, SMA/MA, SMK melalui KIP;20;Provinsi Sulawesi Tenggara;2007;Kab. Wakatobi;1.604.873
23;KEMENTERIAN PENDIDIKAN DAN KEBUDAYAAN;13;Program Guru dan Tenaga Kependidikan;5636;Pembinaan Guru dan Tenaga Kependidikan Paud dan Dikmas;1;Guru TK/TKLB Non-PNS yang Menerima Tunjangan Profesi;9;Memperteguh Kebhinekaan dan Memperkuat Restorasi Sosial;5;0;51;Pendidikan;36;Peningkatan Kualitas Guru;217;PENINGKATAN KESEJAHTERAAN GURU;609;Proyek Penyediaan Tunjangan Guru;6;Provinsi Aceh;608;Kab. Aceh Tenggara;1.605.974
23;KEMENTERIAN PENDIDIKAN DAN KEBUDAYAAN;13;Program Guru dan Tenaga Kependidikan;5636;Pembinaan Guru dan Tenaga Kependidikan Paud dan Dikmas;1;Guru TK/TKLB Non-PNS yang Menerima Tunjangan Profesi;9;Memperteguh Kebhinekaan dan Memperkuat Restorasi Sosial;5;0;51;Pendidikan;36;Peningkatan Kualitas Guru;217;PENINGKATAN KESEJAHTERAAN GURU;609;Proyek Penyediaan Tunjangan Guru;31;Provinsi Gorontalo;3104;Kab. Bone Bolango;1.609.847
23;KEMENTERIAN PENDIDIKAN DAN KEBUDAYAAN;13;Program Guru dan Tenaga Kependidikan;5637;Pembinaan Guru Pendidikan Dasar;1;Guru Dikdas Non-PNS yang Menerima Tunjangan Profesi;9;Memperteguh Kebhinekaan dan Memperkuat Restorasi Sosial;5;0;51;Pendidikan;36;Peningkatan Kualitas Guru;217;PENINGKATAN KESEJAHTERAAN GURU;609;Proyek Penyediaan Tunjangan Guru;11;Provinsi Sumatera Selatan;1117;Kab. Empat Lawang;1.615.241
23;KEMENTERIAN PENDIDIKAN DAN KEBUDAYAAN;13;Program Guru dan Tenaga Kependidikan;5636;Pembinaan Guru dan Tenaga Kependidikan Paud dan Dikmas;1;Guru TK/TKLB Non-PNS yang Menerima Tunjangan Profesi;9;Memperteguh Kebhinekaan dan Memperkuat Restorasi Sosial;5;0;51;Pendidikan;36;Peningkatan Kualitas Guru;217;PENINGKATAN KESEJAHTERAAN GURU;609;Proyek Penyediaan Tunjangan Guru;16;Provinsi Kalimantan Timur;1609;Kab. Penajam Paser Utara;1.615.854
